opportunity_id,account_id,account_name,call_date,call_owner,customer_seniority,notes,outcome,opportunity_stage,opportunity_type
ACCT-35-new business-2024,ACCT-35,Continental Partners,2024-11-25,Carlos Rivera,Manager,"Discovery session with Manager and team. Key pain points: manual reporting, inadequate support. They're evaluating SeeFood. Our AI-powered insights addresses their needs. Timeline: Q1 2025.",negative,2. Discovery,new business
ACCT-36-new business-2025,ACCT-36,West Technologies,2025-05-24,Jake Morgan,Manager,First conversation with Manager. They mentioned lack of real-time insights as their biggest challenge. Currently evaluating Pied Piper and SeeFood. Timeline: 3-6 months.,negative,2. Discovery,new business
ACCT-36-new business-2025,ACCT-36,West Technologies,2025-05-26,Jake Morgan,Manager,"Discovery session with Manager and team. Key pain points: cost overruns, poor mobile experience. They're evaluating YaoNet. Our advanced reporting addresses their needs. Timeline: Q3 2025.",negative,2. Discovery,new business
ACCT-37-new business-2024,ACCT-37,Green Solutions,2024-11-21,Samantha Lee,Director,Initial outreach to Director at Green Solutions. They're currently using Pied Piper but experiencing manual reporting. Showed interest in our advanced reporting capabilities.,negative,2. Discovery,new business
ACCT-37-new business-2024,ACCT-37,Green Solutions,2024-11-29,Samantha Lee,Individual Contributor,Discovery call with Individual Contributor. Deep dive into scalability issues. They need data visualization and multi-language support. Current solution: SeeFood. Timeline: Q2 2025. Budget: $25K-$50K.,negative,2. Discovery,new business
ACCT-37-new business-2024,ACCT-37,Green Solutions,2024-11-29,Samantha Lee,Manager,"Discovery session with Manager and team. Key pain points: performance bottlenecks, deployment challenges. They're evaluating Pied Piper. Our API integration addresses their needs. Timeline: within 60 days.",neutral,2. Discovery,new business
ACCT-38-new business-2025,ACCT-38,West Solutions,2025-04-14,Jake Morgan,Individual Contributor,Intro call with Individual Contributor. They're looking to solve security concerns. Budget seems to be around $250K-$500K. Competition includes Endframe.,neutral,2. Discovery,new business
ACCT-38-new business-2025,ACCT-38,West Solutions,2025-04-28,Jake Morgan,Manager,Discovery call with Manager. Deep dive into cost overruns. They need mobile app and custom branding. Current solution: SeeFood. Timeline: Q3 2025. Budget: $100K-$250K.,negative,2. Discovery,new business
ACCT-38-new business-2025,ACCT-38,West Solutions,2025-04-23,Jake Morgan,Director,Qualification call - Director confirmed security concerns is priority. They're looking at Endframe and YaoNet. Our enterprise features resonated well. Next steps: executive presentation.,negative,2. Discovery,new business
ACCT-39-new business-2024,ACCT-39,Atlantic Corp,2024-10-05,Brian Chen,VP,Intro call with VP. They're looking to solve data silos. Budget seems to be around $50K-$100K. Competition includes Endframe.,positive,5. Closed Won,new business
ACCT-39-new business-2024,ACCT-39,Atlantic Corp,2024-10-08,Brian Chen,Manager,Qualification call - Manager confirmed integration challenges is priority. They're looking at Endframe and SeeFood. Our enterprise features resonated well. Next steps: reference calls.,positive,5. Closed Won,new business
ACCT-39-new business-2024,ACCT-39,Atlantic Corp,2025-01-01,Brian Chen,C-level,Deal won! C-level was impressed with our real-time analytics and security focus. Beat Endframe on superior support. Timeline: end of year.,positive,5. Closed Won,new business
ACCT-39-renewal-2025,ACCT-39,Atlantic Corp,2025-11-06,David Lee,VP,First conversation with VP. They mentioned data silos as their biggest challenge. Currently evaluating YaoNet and SeeFood. Timeline: Q3 2025.,negative,2. Discovery,renewal
ACCT-39-renewal-2025,ACCT-39,Atlantic Corp,2025-11-03,David Lee,VP,Qualification call - VP confirmed lack of real-time insights is priority. They're looking at YaoNet and Endframe. Our excellent support resonated well. Next steps: technical demo.,negative,2. Discovery,renewal
ACCT-40-new business-2025,ACCT-40,Red Corp,2025-02-21,Brian Chen,Director,First conversation with Director. They mentioned security concerns as their biggest challenge. Currently evaluating Endframe and YaoNet. Timeline: 3-6 months.,neutral,3. Evaluation,new business
ACCT-40-new business-2025,ACCT-40,Red Corp,2025-03-04,Brian Chen,Director,Qualification call - Director confirmed integration challenges is priority. They're looking at Endframe and YaoNet. Our security focus resonated well. Next steps: executive presentation.,negative,3. Evaluation,new business
ACCT-40-new business-2025,ACCT-40,Red Corp,2025-03-03,Brian Chen,Director,"Discovery session with Director and team. Key pain points: security concerns, difficult onboarding. They're evaluating YaoNet. Our AI-powered insights addresses their needs. Timeline: Q3 2025.",negative,3. Evaluation,new business
ACCT-40-new business-2025,ACCT-40,Red Corp,2025-03-22,Brian Chen,Director,Technical deep dive with Director. They're impressed with our enterprise security and role-based permissions. Concerns about implementation timeline. Comparing us to SeeFood. Timeline: within 30 days.,negative,3. Evaluation,new business
ACCT-40-new business-2025,ACCT-40,Red Corp,2025-03-22,Brian Chen,Individual Contributor,Evaluation call - Individual Contributor wants to see cloud deployment in action. They're also looking at YaoNet. Pricing feedback: good value. Next: proof of concept.,negative,3. Evaluation,new business
ACCT-40-new business-2025,ACCT-40,Red Corp,2025-04-06,Brian Chen,VP,Evaluation call - VP wants to see AI-powered insights in action. They're also looking at Pied Piper. Pricing feedback: budget approval needed. Next: contract review.,negative,3. Evaluation,new business
ACCT-41-new business-2025,ACCT-41,Golden Inc,2025-06-23,Brian Chen,Director,Intro call with Director. They're looking to solve scalability issues. Budget seems to be around $50K-$100K. Competition includes SeeFood.,negative,2. Discovery,new business
ACCT-41-new business-2025,ACCT-41,Golden Inc,2025-07-02,Brian Chen,Manager,"Discovery session with Manager and team. Key pain points: performance bottlenecks, limited analytics. They're evaluating Pied Piper. Our mobile app addresses their needs. Timeline: Q4 2025.",neutral,2. Discovery,new business
ACCT-41-new business-2025,ACCT-41,Golden Inc,2025-06-22,Brian Chen,Manager,"Discovery session with Manager and team. Key pain points: limited customization, version control issues. They're evaluating SeeFood. Our enterprise security addresses their needs. Timeline: Q4 2025.",positive,2. Discovery,new business
ACCT-42-new business-2024,ACCT-42,Golden Group,2024-09-22,Carlos Rivera,Director,Initial outreach to Director at Golden Group. They're currently using Pied Piper but experiencing limited customization. Showed interest in our AI-powered insights capabilities.,neutral,2. Discovery,new business
ACCT-42-new business-2024,ACCT-42,Golden Group,2024-09-20,Carlos Rivera,Manager,"Discovery session with Manager and team. Key pain points: performance bottlenecks, complex workflows. They're evaluating Pied Piper. Our cloud deployment addresses their needs. Timeline: Q3 2025.",neutral,2. Discovery,new business
ACCT-42-new business-2024,ACCT-42,Golden Group,2024-09-23,Carlos Rivera,Director,Qualification call - Director confirmed manual reporting is priority. They're looking at Endframe and YaoNet. Our ease of use resonated well. Next steps: proof of concept.,negative,2. Discovery,new business
ACCT-43-new business-2025,ACCT-43,Central Ltd,2025-03-02,Carlos Rivera,Manager,Initial outreach to Manager at Central Ltd. They're currently using SeeFood but experiencing data silos. Showed interest in our custom dashboards capabilities.,negative,2. Discovery,new business
ACCT-43-new business-2025,ACCT-43,Central Ltd,2025-03-14,Carlos Rivera,Director,"Discovery session with Director and team. Key pain points: scalability issues, slow response times. They're evaluating Pied Piper. Our multi-tenant architecture addresses their needs. Timeline: Q1 2025.",positive,2. Discovery,new business
ACCT-44-new business-2024,ACCT-44,Blue Inc,2024-09-03,Tina Patel,Manager,First conversation with Manager. They mentioned integration challenges as their biggest challenge. Currently evaluating Endframe and SeeFood. Timeline: end of year.,negative,3. Evaluation,new business
ACCT-44-new business-2024,ACCT-44,Blue Inc,2024-09-04,Tina Patel,Director,Discovery call with Director. Deep dive into integration challenges. They need real-time analytics and multi-language support. Current solution: Endframe. Timeline: Q3 2025. Budget: $500K+.,negative,3. Evaluation,new business
ACCT-44-new business-2024,ACCT-44,Blue Inc,2024-09-13,Tina Patel,Individual Contributor,Discovery call with Individual Contributor. Deep dive into security concerns. They need automated workflows and performance monitoring. Current solution: YaoNet. Timeline: Q2 2025. Budget: $500K+.,positive,3. Evaluation,new business
ACCT-44-new business-2024,ACCT-44,Blue Inc,2024-10-16,Tina Patel,Manager,Technical deep dive with Manager. They're impressed with our custom dashboards and SSO integration. Concerns about security requirements. Comparing us to Pied Piper. Timeline: immediate.,negative,3. Evaluation,new business
ACCT-44-new business-2024,ACCT-44,Blue Inc,2024-10-13,Tina Patel,Manager,Product demo for Manager. They loved our enterprise security and excellent support. Some concerns about support quality. Competition: Endframe. Timeline: within 60 days.,positive,3. Evaluation,new business
ACCT-45-new business-2024,ACCT-45,Advanced Technologies,2024-08-23,Brian Chen,Director,Initial outreach to Director at Advanced Technologies. They're currently using Pied Piper but experiencing security concerns. Showed interest in our API integration capabilities.,neutral,4. Negotiation,new business
ACCT-45-new business-2024,ACCT-45,Advanced Technologies,2024-08-22,Brian Chen,Director,Qualification call - Director confirmed manual reporting is priority. They're looking at SeeFood and Pied Piper. Our security focus resonated well. Next steps: reference calls.,negative,4. Negotiation,new business
ACCT-45-new business-2024,ACCT-45,Advanced Technologies,2024-08-27,Brian Chen,Director,Qualification call - Director confirmed security concerns is priority. They're looking at YaoNet and Endframe. Our superior performance resonated well. Next steps: reference calls.,positive,4. Negotiation,new business
ACCT-45-new business-2024,ACCT-45,Advanced Technologies,2024-10-19,Brian Chen,VP,Technical deep dive with VP. They're impressed with our cloud deployment and backup and recovery. Concerns about integration complexity. Comparing us to Pied Piper. Timeline: next quarter.,negative,4. Negotiation,new business
ACCT-46-new business-2024,ACCT-46,Cloud Inc,2024-09-16,Carlos Rivera,Manager,Intro call with Manager. They're looking to solve poor user adoption. Budget seems to be around $100K-$250K. Competition includes SeeFood.,negative,5. Closed Lost,new business
ACCT-46-new business-2024,ACCT-46,Cloud Inc,2024-09-15,Carlos Rivera,Director,Discovery call with Director. Deep dive into integration challenges. They need enterprise security and custom branding. Current solution: Pied Piper. Timeline: within 30 days. Budget: $25K-$50K.,negative,5. Closed Lost,new business
ACCT-47-new business-2025,ACCT-47,West Corp,2025-03-31,Brian Chen,Manager,First conversation with Manager. They mentioned performance bottlenecks as their biggest challenge. Currently evaluating Endframe and YaoNet. Timeline: Q4 2025.,negative,3. Evaluation,new business
