account_id,account_name,account_country,account_city,region,industry,annual_revenue,number_of_employees,account_type,is_sales_working_account,account_owner_name,revenue_segment,ARR,has_active_contract,first_contract_start_date,last_contract_end_date,contracted_seats,account_source
ACCT-209,Advanced Solutions,Germany,Berlin,International,Technology,5240303,1691,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-210,Digital LLC,United States,San Francisco,West,Technology,83665549,35229,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-211,North Technologies,United States,Philadelphia,East,Technology,36496940,43049,customer,True,Sarah Brown,enterprise,177714,True,2025-04-29 00:00:00,2026-04-29 00:00:00,94,inbound
ACCT-212,South Ltd,United States,Boston,East,Government,6331563,4080,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-213,Golden Group,United States,Portland,West,Manufacturing,85907105,42149,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-214,Green Group,United Kingdom,London,International,Media,96011893,33581,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-215,Dynamic Group,United States,Philadelphia,East,Government,72122457,34186,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-216,Green Co,United States,Seattle,West,Retail,2375290,2398,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-217,Continental LLC,United Kingdom,Bristol,International,Manufacturing,2265001,252,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-218,Continental Technologies,United States,San Francisco,West,Financial Services,4569531,400,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-219,Sharp Co,United States,Los Angeles,West,Financial Services,3493647,3096,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-220,Red Ltd,France,Toulouse,International,Technology,9407451,4281,customer,True,Sarah Brown,midmarket,55934,True,2025-02-17 00:00:00,2026-02-17 00:00:00,30,inbound
ACCT-221,Tech Ltd,Germany,Hamburg,International,Technology,79006257,14199,customer,True,Sarah Brown,enterprise,166974,True,2025-02-18 00:00:00,2026-02-18 00:00:00,50,inbound
ACCT-222,Quick LLC,United States,San Francisco,West,Healthcare,39369404,36958,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-223,Innovative Corp,United States,New York,East,Retail,643042,47,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-224,Red Systems,Germany,Berlin,International,Retail,23854626,39168,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-225,North Co,Sweden,Gothenburg,International,Technology,97734815,29806,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-226,Green Partners,United States,Los Angeles,West,Financial Services,7313749,1925,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-227,Clear Solutions,United States,Los Angeles,West,Financial Services,9088465,154,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-228,Clear LLC,United States,Seattle,West,Financial Services,5711201,1832,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-229,Smart LLC,United States,Boston,East,Transportation,793223,30,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-230,Silver Group,United States,San Francisco,West,Financial Services,38280205,43718,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-231,Global Solutions,United States,New York,East,Financial Services,31626387,13829,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-232,North Technologies,United States,Boston,East,Technology,44663022,16798,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-233,Clear Solutions,United States,San Francisco,West,Technology,98817918,23576,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-234,Cloud Ltd,United States,Los Angeles,West,Energy,3861635,1897,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-235,Atlantic Solutions,United States,San Francisco,West,Transportation,290719,80,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-236,South Technologies,United States,Philadelphia,East,Healthcare,70863732,44094,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-237,Quick Corp,United States,New York,East,Technology,312177,67,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-238,Continental Technologies,United States,San Francisco,West,Manufacturing,3976650,3998,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-239,International Partners,United States,Los Angeles,West,Financial Services,2971598,863,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-240,Bright LLC,France,Paris,International,Legal,97138408,33278,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-241,Clear Solutions,United States,Seattle,West,Financial Services,40801123,36596,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-242,Pacific Solutions,United States,San Francisco,West,Non-profit,2639417,3585,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-243,Smart Co,United States,Seattle,West,Energy,5752426,4554,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-244,Silver Co,United States,Philadelphia,East,Media,706063,67,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-245,Digital Technologies,United States,Boston,East,Education,431246,53,customer,True,Sarah Brown,SMB,33741,True,2024-10-19 00:00:00,2025-10-19 00:00:00,2,inbound
ACCT-246,North Partners,United States,"Washington, D.C.",East,Financial Services,483405,79,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-247,Dynamic Solutions,United States,San Francisco,West,Media,74755726,16712,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-248,Green Technologies,United States,Portland,West,Technology,56218720,31091,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-249,West LLC,France,Marseille,International,Financial Services,3714471,921,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-250,Advanced Technologies,United States,San Francisco,West,Financial Services,830917,88,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-251,East Inc,United States,"Washington, D.C.",East,Technology,2528212,1290,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-252,Bright Partners,United States,Seattle,West,Technology,2342843,409,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-253,West Solutions,Sweden,Malmo,International,Technology,1964069,1535,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-254,North Systems,United States,Seattle,West,Retail,79545356,23743,customer,True,Sarah Brown,enterprise,101051,True,2025-07-27 00:00:00,2026-07-27 00:00:00,18,outbound
ACCT-255,Clear Technologies,United States,San Francisco,West,Retail,58283485,20679,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-256,North Inc,United Kingdom,London,International,Financial Services,7629401,3421,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-257,Quick Ltd,United States,San Francisco,West,Technology,22101856,41018,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-258,Strategic Technologies,Sweden,Uppsala,International,Technology,4263591,3825,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-259,Worldwide Solutions,United States,Portland,West,Financial Services,2786185,4676,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-260,Cloud Technologies,United States,"Washington, D.C.",East,Media,44587020,40252,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-261,Atlantic Partners,United States,New York,East,Healthcare,74911705,20943,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-262,Central Group,France,Lyon,International,Manufacturing,128679,62,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-263,Digital Co,United States,Boston,East,Insurance,4857587,2686,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-264,Silver Group,United States,Seattle,West,Transportation,43320572,23827,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-265,Cloud Solutions,United States,San Francisco,West,Technology,33955951,36231,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-266,Blue Group,United States,Boston,East,Technology,4190481,4187,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-267,West Ltd,United States,New York,East,Technology,4845464,1761,customer,True,David Lee,midmarket,66364,True,2025-08-18 00:00:00,2026-08-18 00:00:00,44,inbound
ACCT-268,Central Corp,United States,New York,East,Legal,616596,79,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-269,Tech Technologies,Germany,Berlin,International,Technology,5609255,4120,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-270,Global Technologies,United States,New York,East,Financial Services,1908455,4406,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-271,Pacific Solutions,United States,San Francisco,West,Financial Services,62843790,49979,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-272,Central LLC,United States,Seattle,West,Financial Services,430984,89,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-273,Tech Inc,United States,San Francisco,West,Technology,7066680,2227,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-274,Global Technologies,United States,New York,East,Legal,6756203,3097,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-275,Global Systems,United States,San Francisco,West,Consulting,7124992,3381,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-276,Dynamic Systems,United States,New York,East,Financial Services,4834713,918,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-277,West Co,France,Toulouse,International,Technology,30072000,35997,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-278,Pacific Inc,United States,New York,East,Insurance,990649,81,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-279,Clear Technologies,United States,San Francisco,West,Technology,1800429,3363,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-280,Digital LLC,United States,Philadelphia,East,Financial Services,94538675,11311,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-281,Golden Group,United States,New York,East,Financial Services,5323737,2919,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-282,Tech Solutions,United States,"Washington, D.C.",East,Legal,4337963,4825,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-283,Quick Technologies,United States,Philadelphia,East,Healthcare,9563838,4093,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-284,Central Systems,Sweden,Stockholm,International,Manufacturing,3430151,1472,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-285,North Group,United States,San Francisco,West,Financial Services,19575640,10184,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-286,Global Group,United States,New York,East,Technology,380465,78,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-287,North Solutions,United States,New York,East,Energy,58743159,43464,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-288,Clear Systems,United States,Seattle,West,Technology,4936391,2161,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-289,West Corp,United States,New York,East,Technology,73509922,40942,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-290,Data Inc,United States,San Francisco,West,Insurance,2743629,2250,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-291,Fast LLC,United States,"Washington, D.C.",East,Financial Services,40783635,21213,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-292,West Co,United States,Seattle,West,Financial Services,32898616,6872,customer,True,David Lee,enterprise,59215,True,2025-07-20 00:00:00,2026-07-20 00:00:00,179,inbound
ACCT-293,Worldwide Group,France,Toulouse,International,Non-profit,675191,57,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-294,Smart Technologies,United States,Boston,East,Manufacturing,8297709,4388,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-295,North Technologies,United States,San Francisco,West,Financial Services,2502467,3719,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-296,Strategic Group,United States,Seattle,West,Technology,80238316,13932,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-297,Green Co,United States,Seattle,West,Non-profit,9003857,2554,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-298,Tech Solutions,United States,San Francisco,West,Media,83579795,29487,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-299,Advanced Solutions,Sweden,Stockholm,International,Real Estate,7538471,3199,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-300,Innovative Co,United States,Boston,East,Financial Services,92304487,49868,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-301,Dynamic Co,United States,San Francisco,West,Technology,35233016,9486,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-302,Global LLC,United States,Boston,East,Manufacturing,5565653,4130,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-303,Advanced Group,United States,New York,East,Financial Services,34956121,11702,customer,True,Sarah Brown,enterprise,123954,True,2025-03-30 00:00:00,2026-03-30 00:00:00,78,inbound
ACCT-304,Golden Inc,United States,New York,East,Financial Services,6736345,3542,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-305,Strategic Systems,France,Marseille,International,Healthcare,3450947,559,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-306,Dynamic Solutions,United States,New York,East,Technology,5195637,3225,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-307,Atlantic Inc,United States,Philadelphia,East,Technology,8431651,2124,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-308,West Inc,United States,Philadelphia,East,Technology,4497162,3973,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-309,Red Co,United Kingdom,Bristol,International,Consulting,83763371,39139,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-310,Digital Co,United States,Portland,West,Healthcare,154617,86,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-311,Advanced Corp,United States,New York,East,Technology,5632190,4889,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-312,Digital Solutions,United States,Seattle,West,Technology,73789750,44073,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-313,Smart Group,United States,Seattle,West,Financial Services,6677780,591,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-314,Data Group,United States,San Francisco,West,Media,26888275,36971,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-315,Innovative Group,Germany,Hamburg,International,Media,68883853,17646,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-316,Tech Solutions,United States,Seattle,West,Government,9142018,3684,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-317,Sharp Co,United States,San Francisco,West,Financial Services,6832845,2751,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-318,West Systems,United States,Philadelphia,East,Non-profit,84426456,15508,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-319,Cloud Technologies,United States,New York,East,Technology,59273033,34758,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-320,Tech Technologies,United States,Seattle,West,Technology,58865345,45645,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-321,Innovative Group,United States,San Francisco,West,Financial Services,62008140,17443,customer,True,David Lee,enterprise,187381,True,2025-05-23 00:00:00,2026-05-23 00:00:00,184,inbound
ACCT-322,Sharp LLC,United States,Portland,West,Manufacturing,2853280,888,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-323,Clear Corp,United States,"Washington, D.C.",East,Technology,132792,26,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-324,Digital Systems,United States,New York,East,Manufacturing,62156850,48117,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-325,Bright Technologies,United States,San Francisco,West,Technology,4703113,680,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-326,Tech Ltd,United States,Los Angeles,West,Transportation,72821834,46872,prospect,True,Donna Moriarty,enterprise,0,False,,,0,
ACCT-327,Data Group,United States,Los Angeles,West,Financial Services,7191944,577,prospect,True,Carlos Rivera,midmarket,0,False,,,0,
ACCT-328,Atlantic Partners,United States,New York,East,Technology,418667,10,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-329,Advanced Technologies,United States,Philadelphia,East,Financial Services,35428946,17656,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-330,Clear Ltd,United States,Los Angeles,West,Financial Services,7965641,964,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-331,Central Partners,United States,San Francisco,West,Retail,2746548,1466,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-332,Pacific LLC,United States,San Francisco,West,Retail,81658908,44316,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-333,Golden Group,France,Toulouse,International,Energy,532373,98,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-334,North Solutions,Sweden,Stockholm,International,Financial Services,7292514,4607,prospect,True,Tina Patel,midmarket,0,False,,,0,
ACCT-335,Worldwide Co,United States,San Francisco,West,Legal,100205,93,prospect,True,Samantha Lee,SMB,0,False,,,0,
ACCT-336,Data Co,United States,San Francisco,West,Insurance,50512501,5430,prospect,True,Brian Chen,enterprise,0,False,,,0,
ACCT-337,Strategic Ltd,United States,New York,East,Consulting,823222,36,prospect,True,Jake Morgan,SMB,0,False,,,0,
ACCT-338,Worldwide Technologies,United States,San Francisco,West,Financial Services,22655004,7473,prospect,True,Brian Chen,enterprise,0,False,,,0,
